SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.238R
DeviceName: Sensoria-C1-52AB
SerialNumber: C88ED8C159C3D31B
Location: 0x0001
Start: 2024-09-01T17:33:12+02:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,1514,1320,460,378,478,0.117188,0.972656,0.054688,2.240000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.753,
,,1515,1340,461,377,480,0.175781,0.957031,0.082031,1.120000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.783,
,,1516,1360,461,375,476,0.175781,0.957031,0.082031,1.120000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.814,
,,1517,1380,461,375,477,0.175781,0.957031,0.082031,1.120000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.815,
,,1518,1400,463,376,476,0.175781,0.957031,0.082031,1.120000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.844,
,,1519,1420,460,374,476,0.121094,0.976562,0.019531,0.000000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.873,
,,1520,1440,461,373,474,0.121094,0.976562,0.019531,0.000000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.873,
,,1521,1460,459,373,474,0.121094,0.976562,0.019531,0.000000,-2.240000,-2.240000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.902,
,,1522,1480,461,371,473,0.101562,0.972656,0.058594,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.933,
,,1523,1500,460,372,472,0.101562,0.972656,0.058594,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.933,
,,1524,1520,460,372,471,0.101562,0.972656,0.058594,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.963,
,,1525,1540,461,372,471,0.101562,0.972656,0.058594,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.999,
,,1526,1560,461,372,470,0.070312,0.976562,0.050781,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:13.999,
,,1527,1580,460,371,470,0.070312,0.976562,0.050781,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.022,
,,1528,1600,460,370,472,0.070312,0.976562,0.050781,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.055,
,,1529,1620,459,370,470,0.070312,0.976562,0.050781,-2.240000,-2.240000,-3.360000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.055,
,,1530,1640,459,368,469,0.125000,0.968750,0.050781,1.120000,-3.360000,-1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.081,
,,1531,1660,460,369,468,0.125000,0.968750,0.050781,1.120000,-3.360000,-1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.114,
,,1532,1680,459,367,468,0.125000,0.968750,0.050781,1.120000,-3.360000,-1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.115,
,,1533,1700,459,366,468,0.125000,0.968750,0.050781,1.120000,-3.360000,-1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.145,
,,1534,1720,460,365,467,0.128906,0.964844,0.066406,1.120000,-3.360000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.173,
,,1535,1740,457,364,468,0.128906,0.964844,0.066406,1.120000,-3.360000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.173,
,,1536,1760,457,360,467,0.128906,0.964844,0.066406,1.120000,-3.360000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.203,
,,1537,1780,457,355,466,0.128906,0.964844,0.066406,1.120000,-3.360000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.233,
,,1538,1800,452,347,461,0.187500,0.964844,0.007812,2.240000,-4.480000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.264,
,,1539,1820,453,344,462,0.187500,0.964844,0.007812,2.240000,-4.480000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.298,
,,1540,1840,449,338,464,0.109375,0.949219,0.253906,-1.120000,-3.360000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.299,
,,1541,1860,449,333,466,0.109375,0.949219,0.253906,-1.120000,-3.360000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.322,
,,1542,1880,448,327,474,0.109375,0.949219,0.253906,-1.120000,-3.360000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.354,
,,1543,1900,445,325,479,0.109375,0.949219,0.253906,-1.120000,-3.360000,1.120000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.354,
,,1544,1920,445,320,484,0.167969,0.984375,-0.156250,4.480000,-13.440001,11.200000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.382,
,,1545,1940,443,321,486,0.167969,0.984375,-0.156250,4.480000,-13.440001,11.200000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.414,
,,1546,1960,443,320,488,0.167969,0.984375,-0.156250,4.480000,-13.440001,11.200000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.415,
,,1547,1980,442,321,487,0.167969,0.984375,-0.156250,4.480000,-13.440001,11.200000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.445,
,,1548,2000,442,321,490,0.074219,0.988281,-0.078125,-1.120000,-10.080000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.473,
,,1549,2020,441,323,489,0.074219,0.988281,-0.078125,-1.120000,-10.080000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.473,
,,1550,2040,440,324,490,0.074219,0.988281,-0.078125,-1.120000,-10.080000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.503,
,,1551,2060,438,324,491,0.074219,0.988281,-0.078125,-1.120000,-10.080000,0.000000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.533,
,,1552,2080,436,326,489,0.109375,0.976562,-0.046875,-4.480000,-7.840000,-6.720000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.533,
,,1553,2100,438,328,490,0.109375,0.976562,-0.046875,-4.480000,-7.840000,-6.720000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.564,
,,1554,2120,434,330,490,0.109375,0.976562,-0.046875,-4.480000,-7.840000,-6.720000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.599,
,,1555,2140,434,333,488,0.109375,0.976562,-0.046875,-4.480000,-7.840000,-6.720000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.599,
,,1556,2160,431,336,485,0.160156,0.960938,-0.007812,-10.080000,-4.480000,-10.080000,0.588672,-0.037376,-0.102784,,0,0,0,0,0,,,,,,,,,-69,17:33:14.622,
,,1557,2180,428,344,483,0.160156,0.960938,-0.007812,-10.080000,-4.480000,-10.080000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.654,
,,1558,2200,429,348,479,0.160156,0.960938,-0.007812,-10.080000,-4.480000,-10.080000,0.598016,-0.046720,-0.112128,,0,0,0,0,0,,,,,,,,,-69,17:33:14.655,
