SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.238R
DeviceName: Sensoria-C1-08C8
SerialNumber: C510F3DE76F7D46D
Location: 0x0000
Start: 2024-09-01T17:33:12+02:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,2350,11060,413,498,399,-0.097656,0.976562,0.035156,1.120000,-3.360000,-1.120000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.800,
,,2351,11080,413,499,398,-0.097656,0.976562,0.035156,1.120000,-3.360000,-1.120000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.801,
,,2352,11100,414,499,396,-0.058594,0.984375,0.050781,-2.240000,-5.600000,-1.120000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.832,
,,2353,11120,414,500,395,-0.058594,0.984375,0.050781,-2.240000,-5.600000,-1.120000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.865,
,,2354,11140,415,500,394,-0.058594,0.984375,0.050781,-2.240000,-5.600000,-1.120000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.865,
,,2355,11160,416,500,394,-0.082031,0.972656,0.070312,-2.240000,-4.480000,-2.240000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.890,
,,2356,11180,416,502,394,-0.082031,0.972656,0.070312,-2.240000,-4.480000,-2.240000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.920,
,,2357,11200,414,503,394,-0.082031,0.972656,0.070312,-2.240000,-4.480000,-2.240000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.921,
,,2358,11220,413,503,394,-0.082031,0.972656,0.070312,-2.240000,-4.480000,-2.240000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.950,
,,2359,11240,416,501,394,-0.304688,0.964844,0.109375,-1.120000,-3.360000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:30.982,
,,2360,11260,415,502,395,-0.304688,0.964844,0.109375,-1.120000,-3.360000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.040,
,,2361,11280,415,504,396,-0.304688,0.964844,0.109375,-1.120000,-3.360000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.041,
,,2362,11300,414,501,397,-0.304688,0.964844,0.109375,-1.120000,-3.360000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.041,
,,2363,11320,415,501,399,-0.136719,0.972656,0.089844,-1.120000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.042,
,,2364,11340,415,499,400,-0.136719,0.972656,0.089844,-1.120000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.072,
,,2365,11360,414,499,405,-0.136719,0.972656,0.089844,-1.120000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.100,
,,2366,11380,413,497,409,-0.136719,0.972656,0.089844,-1.120000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.101,
,,2367,11400,413,497,412,0.039062,0.984375,0.027344,0.000000,-5.600000,-7.840000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.133,
,,2368,11420,414,498,416,0.039062,0.984375,0.027344,0.000000,-5.600000,-7.840000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.165,
,,2369,11440,414,495,419,0.039062,0.984375,0.027344,0.000000,-5.600000,-7.840000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.165,
,,2370,11460,413,495,421,0.039062,0.984375,0.027344,0.000000,-5.600000,-7.840000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.190,
,,2371,11480,414,493,422,-0.082031,0.972656,0.050781,0.000000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.220,
,,2372,11500,413,491,424,-0.082031,0.972656,0.050781,0.000000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.220,
,,2373,11520,411,491,423,-0.082031,0.972656,0.050781,0.000000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.285,
,,2374,11540,412,490,425,-0.082031,0.972656,0.050781,0.000000,-5.600000,-6.720000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.310,
,,2375,11560,412,487,425,-0.093750,0.972656,0.078125,-1.120000,-6.720000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.311,
,,2376,11580,411,487,426,-0.093750,0.972656,0.078125,-1.120000,-6.720000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.311,
,,2377,11600,411,485,426,-0.093750,0.972656,0.078125,-1.120000,-6.720000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.340,
,,2378,11620,411,486,426,-0.074219,0.976562,0.078125,1.120000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.341,
,,2379,11640,411,484,427,-0.074219,0.976562,0.078125,1.120000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.370,
,,2380,11660,412,485,428,-0.074219,0.976562,0.078125,1.120000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.401,
,,2381,11680,410,482,428,-0.074219,0.976562,0.078125,1.120000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.402,
,,2382,11700,411,481,429,-0.023438,0.984375,0.011719,2.240000,-5.600000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.460,
,,2383,11720,411,480,430,-0.023438,0.984375,0.011719,2.240000,-5.600000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.460,
,,2384,11740,411,480,429,-0.023438,0.984375,0.011719,2.240000,-5.600000,-5.600000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.461,
,,2385,11760,409,477,431,-0.074219,0.976562,0.054688,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.492,
,,2386,11780,411,476,430,-0.074219,0.976562,0.054688,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.520,
,,2387,11800,411,474,430,-0.074219,0.976562,0.054688,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.521,
,,2388,11820,409,473,431,-0.074219,0.976562,0.054688,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.550,
,,2389,11840,409,471,431,-0.128906,0.968750,0.089844,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.641,
,,2390,11860,409,469,432,-0.128906,0.968750,0.089844,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.641,
,,2391,11880,409,468,431,-0.128906,0.968750,0.089844,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.642,
,,2392,11900,410,468,432,-0.128906,0.968750,0.089844,-1.120000,-8.960000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.672,
,,2393,11920,409,466,432,-0.062500,0.976562,0.074219,1.120000,-6.720000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.672,
,,2394,11940,408,465,432,-0.062500,0.976562,0.074219,1.120000,-6.720000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.673,
,,2395,11960,410,465,433,-0.062500,0.976562,0.074219,1.120000,-6.720000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.760,
,,2396,11980,408,464,433,-0.062500,0.976562,0.074219,1.120000,-6.720000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.793,
,,2397,12000,409,463,433,0.011719,0.984375,0.007812,2.240000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.794,
,,2398,12020,408,462,433,0.011719,0.984375,0.007812,2.240000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.794,
,,2399,12040,408,463,433,0.011719,0.984375,0.007812,2.240000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.794,
,,2400,12060,409,462,433,0.011719,0.984375,0.007812,2.240000,-5.600000,-4.480000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.795,
,,2401,12080,408,461,434,-0.046875,0.976562,0.050781,-1.120000,-5.600000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.820,
,,2402,12100,407,461,434,-0.046875,0.976562,0.050781,-1.120000,-5.600000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.821,
,,2403,12120,407,461,433,-0.046875,0.976562,0.050781,-1.120000,-5.600000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.850,
,,2404,12140,408,459,434,-0.152344,0.972656,0.078125,-2.240000,-4.480000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.972,
,,2405,12160,408,460,432,-0.152344,0.972656,0.078125,-2.240000,-4.480000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.973,
,,2406,12180,408,460,432,-0.152344,0.972656,0.078125,-2.240000,-4.480000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.973,
,,2407,12200,407,460,434,-0.152344,0.972656,0.078125,-2.240000,-4.480000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.973,
,,2408,12220,409,461,433,-0.113281,0.976562,0.070312,-3.360000,-3.360000,-3.360000,-0.308352,-0.093440,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:31.974,
,,2409,12240,408,461,433,-0.113281,0.976562,0.070312,-3.360000,-3.360000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:31.974,
,,2410,12260,408,459,432,-0.113281,0.976562,0.070312,-3.360000,-3.360000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.001,
,,2411,12280,408,461,432,-0.113281,0.976562,0.070312,-3.360000,-3.360000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.002,
,,2412,12300,408,461,431,0.011719,0.980469,0.054688,-3.360000,-5.600000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.035,
,,2413,12320,408,461,432,0.011719,0.980469,0.054688,-3.360000,-5.600000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.120,
,,2414,12340,409,461,430,0.011719,0.980469,0.054688,-3.360000,-5.600000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.120,
,,2415,12360,407,462,429,-0.019531,0.980469,0.062500,-2.240000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.121,
,,2416,12380,408,460,430,-0.019531,0.980469,0.062500,-2.240000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.121,
,,2417,12400,409,461,429,-0.019531,0.980469,0.062500,-2.240000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.122,
,,2418,12420,410,461,430,-0.019531,0.980469,0.062500,-2.240000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.186,
,,2419,12440,408,462,429,-0.121094,0.976562,0.070312,-3.360000,-2.240000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.186,
,,2420,12460,409,463,429,-0.121094,0.976562,0.070312,-3.360000,-2.240000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.187,
,,2421,12480,409,464,429,-0.121094,0.976562,0.070312,-3.360000,-2.240000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.210,
,,2422,12500,411,465,428,-0.121094,0.976562,0.070312,-3.360000,-2.240000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.240,
,,2423,12520,410,469,426,-0.105469,0.972656,0.105469,-6.720000,-4.480000,-1.120000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.241,
,,2424,12540,411,470,427,-0.105469,0.972656,0.105469,-6.720000,-4.480000,-1.120000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.304,
,,2425,12560,413,472,426,-0.105469,0.972656,0.105469,-6.720000,-4.480000,-1.120000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.304,
,,2426,12580,411,472,427,-0.054688,0.972656,0.101562,-7.840000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.305,
,,2427,12600,412,473,429,-0.054688,0.972656,0.101562,-7.840000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.361,
,,2428,12620,411,473,427,-0.054688,0.972656,0.101562,-7.840000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.361,
,,2429,12640,411,474,428,-0.054688,0.972656,0.101562,-7.840000,-4.480000,-2.240000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.362,
,,2430,12660,413,476,431,-0.085938,0.972656,0.156250,-6.720000,-4.480000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.390,
,,2431,12680,412,476,440,-0.085938,0.972656,0.156250,-6.720000,-4.480000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.420,
,,2432,12700,411,478,458,-0.085938,0.972656,0.156250,-6.720000,-4.480000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.421,
,,2433,12720,412,481,478,-0.085938,0.972656,0.156250,-6.720000,-4.480000,-3.360000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.452,
,,2434,12740,412,489,494,0.035156,1.167969,0.140625,-11.200000,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.485,
,,2435,12760,413,498,501,0.035156,1.167969,0.140625,-11.200000,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.485,
,,2436,12780,413,509,506,0.035156,1.167969,0.140625,-11.200000,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.510,
,,2437,12800,417,517,508,0.035156,1.167969,0.140625,-11.200000,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.570,
,,2438,12820,418,522,509,-0.367188,1.792969,0.054688,-26.880001,-4.480000,-40.320000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.571,
,,2439,12840,420,527,509,-0.367188,1.792969,0.054688,-26.880001,-4.480000,-40.320000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.571,
,,2440,12860,422,531,509,-0.367188,1.792969,0.054688,-26.880001,-4.480000,-40.320000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.602,
,,2441,12880,423,533,511,-0.367188,1.792969,0.054688,-26.880001,-4.480000,-40.320000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.603,
,,2442,12900,424,535,509,-0.066406,1.484375,0.207031,-33.599998,-38.080002,-90.720001,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.636,
,,2443,12920,426,535,509,-0.066406,1.484375,0.207031,-33.599998,-38.080002,-90.720001,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.660,
,,2444,12940,426,537,509,-0.066406,1.484375,0.207031,-33.599998,-38.080002,-90.720001,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.661,
,,2445,12960,428,537,509,0.023438,0.367188,0.203125,-12.320000,2.240000,-100.800003,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.690,
,,2446,12980,427,538,509,0.023438,0.367188,0.203125,-12.320000,2.240000,-100.800003,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.720,
,,2447,13000,429,539,507,0.023438,0.367188,0.203125,-12.320000,2.240000,-100.800003,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.721,
,,2448,13020,429,539,508,0.023438,0.367188,0.203125,-12.320000,2.240000,-100.800003,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.752,
,,2449,13040,428,539,508,0.078125,-0.230469,0.226562,10.080000,23.520000,-32.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.840,
,,2450,13060,428,539,508,0.078125,-0.230469,0.226562,10.080000,23.520000,-32.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.841,
,,2451,13080,429,540,508,0.078125,-0.230469,0.226562,10.080000,23.520000,-32.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.870,
,,2452,13100,428,540,505,0.078125,-0.230469,0.226562,10.080000,23.520000,-32.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.870,
,,2453,13120,429,541,506,-0.179688,-0.089844,0.152344,8.960000,21.280001,49.279999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.871,
,,2454,13140,429,540,506,-0.179688,-0.089844,0.152344,8.960000,21.280001,49.279999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.871,
,,2455,13160,430,542,506,-0.179688,-0.089844,0.152344,8.960000,21.280001,49.279999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.903,
,,2456,13180,429,541,506,-0.179688,-0.089844,0.152344,8.960000,21.280001,49.279999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.904,
,,2457,13200,430,541,508,-0.199219,0.472656,0.121094,11.200000,-6.720000,101.919998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.930,
,,2458,13220,430,542,507,-0.199219,0.472656,0.121094,11.200000,-6.720000,101.919998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.960,
,,2459,13240,431,539,454,-0.199219,0.472656,0.121094,11.200000,-6.720000,101.919998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.961,
,,2460,13260,434,537,423,0.054688,0.828125,0.066406,24.639999,-24.639999,92.959999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:32.990,
,,2461,13280,432,532,434,0.054688,0.828125,0.066406,24.639999,-24.639999,92.959999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.020,
,,2462,13300,430,523,442,0.054688,0.828125,0.066406,24.639999,-24.639999,92.959999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.021,
,,2463,13320,424,515,438,0.054688,0.828125,0.066406,24.639999,-24.639999,92.959999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.053,
,,2464,13340,420,510,431,0.632812,0.917969,0.066406,22.400000,-14.560000,-33.599998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.080,
,,2465,13360,418,505,427,0.632812,0.917969,0.066406,22.400000,-14.560000,-33.599998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.081,
,,2466,13380,416,501,424,0.632812,0.917969,0.066406,22.400000,-14.560000,-33.599998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.111,
,,2467,13400,415,498,423,0.632812,0.917969,0.066406,22.400000,-14.560000,-33.599998,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.143,
,,2468,13420,413,495,424,0.070312,1.007812,0.031250,17.920000,4.480000,-16.799999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.144,
,,2469,13440,412,495,425,0.070312,1.007812,0.031250,17.920000,4.480000,-16.799999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.171,
,,2470,13460,413,491,428,0.070312,1.007812,0.031250,17.920000,4.480000,-16.799999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.203,
,,2471,13480,412,490,430,0.070312,1.007812,0.031250,17.920000,4.480000,-16.799999,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.203,
,,2472,13500,409,487,434,0.023438,0.980469,0.000000,16.799999,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.228,
,,2473,13520,409,484,435,0.023438,0.980469,0.000000,16.799999,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.261,
,,2474,13540,407,481,434,0.023438,0.980469,0.000000,16.799999,-2.240000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.261,
,,2475,13560,405,480,435,-0.082031,0.964844,-0.011719,13.440001,-5.600000,-8.960000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.290,
,,2476,13580,406,475,433,-0.082031,0.964844,-0.011719,13.440001,-5.600000,-8.960000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.320,
,,2477,13600,406,475,430,-0.082031,0.964844,-0.011719,13.440001,-5.600000,-8.960000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.321,
,,2478,13620,404,474,427,-0.082031,0.964844,-0.011719,13.440001,-5.600000,-8.960000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.353,
,,2479,13640,403,472,421,-0.144531,0.980469,0.003906,7.840000,-6.720000,-7.840000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.380,
,,2480,13660,401,468,419,-0.144531,0.980469,0.003906,7.840000,-6.720000,-7.840000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.381,
,,2481,13680,401,467,417,-0.144531,0.980469,0.003906,7.840000,-6.720000,-7.840000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.410,
,,2482,13700,398,465,413,-0.144531,0.980469,0.019531,5.600000,-7.840000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.440,
,,2483,13720,399,463,413,-0.003906,0.988281,0.019531,5.600000,-7.840000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.441,
,,2484,13740,398,463,411,-0.003906,0.988281,0.019531,5.600000,-7.840000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.472,
,,2485,13760,399,461,410,-0.003906,0.988281,0.019531,5.600000,-7.840000,-6.720000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.505,
,,2486,13780,395,462,407,-0.062500,0.972656,0.019531,5.600000,-2.240000,-4.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.505,
,,2487,13800,396,462,406,-0.062500,0.972656,0.019531,5.600000,-2.240000,-4.480000,-0.327040,-0.056064,0.102784,,0,0,0,0,0,,,,,,,,,-82,17:33:33.530,
,,2488,13820,396,463,404,-0.062500,0.972656,0.019531,5.600000,-2.240000,-4.480000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.560,
,,2489,13840,397,462,401,-0.062500,0.972656,0.019531,5.600000,-2.240000,-4.480000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.561,
,,2490,13860,398,462,398,-0.203125,0.972656,-0.023438,5.600000,-2.240000,-3.360000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.590,
,,2491,13880,397,461,395,-0.203125,0.972656,-0.023438,5.600000,-2.240000,-3.360000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.621,
,,2492,13900,397,463,393,-0.203125,0.972656,-0.023438,5.600000,-2.240000,-3.360000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.622,
,,2493,13920,396,462,391,-0.203125,0.972656,-0.023438,5.600000,-2.240000,-3.360000,-0.345728,-0.112128,0.112128,,0,0,0,0,0,,,,,,,,,-82,17:33:33.654,
