SensoriaRawDataFormat: 4.0
FirmwareRevision: 1.1.5.238R
DeviceName: Sensoria-C1-52AB
SerialNumber: C88ED8C159C3D31B
Location: 0x0001
Start: 2024-08-31T17:03:24+02:00
SamplingFrequency: 50
AfeName: N/A
AfeUnits: N/A
(null)
(null)
(null)
(null)
(null)
(null)
(null)
(null)

Tag,AutoTag,Tick,T,S0,S1,S2,Ax,Ay,Az,Gx,Gy,Gz,Mx,My,Mz,HRM,S3,S4,S5,S6,S7,CS0,CS1,CS2,CS3,CS4,CS5,CS6,CS7,RSSI,Timestamp,Zero
,,13168,6620,468,665,306,-0.265625,0.925781,-0.066406,-32.480000,-30.240000,-23.520000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.208,
,,13169,6640,461,668,307,-0.265625,0.925781,-0.066406,-32.480000,-30.240000,-23.520000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.236,
,,13170,6660,454,669,305,-0.265625,0.894531,0.046875,-54.880001,-35.840000,-40.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.267,
,,13171,6680,446,672,304,-0.359375,0.890625,0.046875,-54.880001,-35.840000,-40.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.268,
,,13172,6700,437,673,304,-0.359375,0.890625,0.046875,-54.880001,-35.840000,-40.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.296,
,,13173,6720,426,673,314,-0.359375,0.890625,0.046875,-54.880001,-35.840000,-40.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.357,
,,13174,6740,418,671,339,-0.265625,0.964844,0.058594,-81.760002,-15.680000,-31.360001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.358,
,,13175,6760,409,671,393,-0.265625,0.964844,0.058594,-81.760002,-15.680000,-31.360001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.360,
,,13176,6780,409,671,472,-0.265625,0.964844,0.058594,-81.760002,-15.680000,-31.360001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.387,
,,13177,6800,420,671,523,-0.265625,0.964844,0.058594,-81.760002,-15.680000,-31.360001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.388,
,,13178,6820,438,674,551,0.054688,1.589844,0.363281,-100.800003,1.120000,-6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.417,
,,13179,6840,457,680,566,0.054688,1.589844,0.363281,-100.800003,1.120000,-6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.447,
,,13180,6860,469,682,574,0.054688,1.589844,0.363281,-100.800003,1.120000,-6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.448,
,,13181,6880,474,683,581,0.054688,1.589844,0.363281,-100.800003,1.120000,-6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.476,
,,13182,6900,480,685,586,-0.953125,1.406250,-0.773438,-45.920002,-19.040001,-135.520004,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.507,
,,13183,6920,484,688,594,-0.953125,1.406250,-0.773438,-45.920002,-19.040001,-135.520004,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.508,
,,13184,6940,490,687,599,-0.953125,1.406250,-0.773438,-45.920002,-19.040001,-135.520004,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.536,
,,13185,6960,493,689,603,-0.953125,1.406250,-0.773438,-45.920002,-19.040001,-135.520004,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.567,
,,13186,6980,497,692,606,-0.253906,0.960938,-0.265625,14.560000,89.599998,-178.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.568,
,,13187,7000,500,692,605,-0.253906,0.960938,-0.265625,14.560000,89.599998,-178.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.596,
,,13188,7020,504,693,606,-0.253906,0.960938,-0.265625,14.560000,89.599998,-178.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.627,
,,13189,7040,506,692,605,-0.035156,0.644531,-0.003906,45.920002,98.559998,-95.199997,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.628,
,,13190,7060,507,692,602,-0.035156,0.644531,-0.003906,45.920002,98.559998,-95.199997,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.656,
,,13191,7080,509,693,601,-0.035156,0.644531,-0.003906,45.920002,98.559998,-95.199997,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.687,
,,13192,7100,510,692,602,-0.035156,0.644531,-0.003906,45.920002,98.559998,-95.199997,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.688,
,,13193,7120,510,693,599,0.031250,0.625000,0.214844,58.240002,68.320000,-12.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.716,
,,13194,7140,510,694,600,0.031250,0.625000,0.214844,58.240002,68.320000,-12.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.747,
,,13195,7160,510,693,598,0.031250,0.625000,0.214844,58.240002,68.320000,-12.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.749,
,,13196,7180,511,696,598,0.031250,0.625000,0.214844,58.240002,68.320000,-12.320000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.776,
,,13197,7200,510,697,594,-0.007812,0.769531,0.312500,68.320000,87.360001,90.720001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.807,
,,13198,7220,509,698,593,-0.007812,0.769531,0.312500,68.320000,87.360001,90.720001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.808,
,,13199,7240,508,700,591,-0.007812,0.769531,0.312500,68.320000,87.360001,90.720001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.836,
,,13200,7260,509,703,587,-0.007812,0.769531,0.312500,68.320000,87.360001,90.720001,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.867,
,,13201,7280,508,703,584,-0.101562,1.167969,0.210938,61.599998,66.080002,184.800003,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.868,
,,13202,7300,507,707,584,-0.101562,1.167969,0.210938,61.599998,66.080002,184.800003,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.896,
,,13203,7320,507,706,581,-0.101562,1.167969,0.210938,61.599998,66.080002,184.800003,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.927,
,,13204,7340,506,706,579,-0.101562,1.167969,0.210938,61.599998,66.080002,184.800003,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.928,
,,13205,7360,506,707,578,-0.253906,1.496094,0.300781,52.639999,-13.440001,203.839996,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.956,
,,13206,7380,505,707,576,-0.253906,1.496094,0.300781,52.639999,-13.440001,203.839996,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.987,
,,13207,7400,503,708,574,-0.253906,1.496094,0.300781,52.639999,-13.440001,203.839996,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:31.988,
,,13208,7420,505,707,571,-0.253906,1.496094,0.300781,52.639999,-13.440001,203.839996,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.016,
,,13209,7440,505,708,572,-0.429688,1.441406,0.425781,21.280001,-42.560001,136.639999,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.047,
,,13210,7460,505,708,569,-0.429688,1.441406,0.425781,21.280001,-42.560001,136.639999,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.048,
,,13211,7480,505,707,561,-0.429688,1.441406,0.425781,21.280001,-42.560001,136.639999,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.077,
,,13212,7500,506,707,549,-0.691406,1.023438,0.296875,-12.320000,-42.560001,38.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.107,
,,13213,7520,507,707,521,-0.691406,1.023438,0.296875,-12.320000,-42.560001,38.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.108,
,,13214,7540,506,707,457,-0.691406,1.023438,0.296875,-12.320000,-42.560001,38.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.136,
,,13215,7560,502,707,411,-0.691406,1.023438,0.296875,-12.320000,-42.560001,38.080002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.167,
,,13216,7580,494,704,366,-0.175781,0.933594,-0.078125,-22.400000,-86.239998,-50.400002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.168,
,,13217,7600,488,702,336,-0.175781,0.933594,-0.078125,-22.400000,-86.239998,-50.400002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.196,
,,13218,7620,482,700,316,-0.175781,0.933594,-0.078125,-22.400000,-86.239998,-50.400002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.227,
,,13219,7640,478,699,304,-0.175781,0.933594,-0.078125,-22.400000,-86.239998,-50.400002,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.228,
,,13220,7660,476,696,297,-0.339844,0.949219,-0.082031,-7.840000,-51.520000,-22.400000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.256,
,,13221,7680,474,694,294,-0.339844,0.949219,-0.082031,-7.840000,-51.520000,-22.400000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.286,
,,13222,7700,472,693,293,-0.339844,0.949219,-0.082031,-7.840000,-51.520000,-22.400000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.288,
,,13223,7720,469,693,296,-0.339844,0.949219,-0.082031,-7.840000,-51.520000,-22.400000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.316,
,,13224,7740,469,691,300,-0.011719,0.910156,-0.089844,-2.240000,-22.400000,-2.240000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.346,
,,13225,7760,469,689,303,-0.011719,0.910156,-0.089844,-2.240000,-22.400000,-2.240000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.348,
,,13226,7780,470,688,310,-0.011719,0.910156,-0.089844,-2.240000,-22.400000,-2.240000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.376,
,,13227,7800,471,685,317,-0.011719,0.910156,-0.089844,-2.240000,-22.400000,-2.240000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.407,
,,13228,7820,472,684,326,-0.054688,0.906250,-0.230469,-7.840000,-12.320000,6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.408,
,,13229,7840,473,680,329,-0.054688,0.906250,-0.230469,-7.840000,-12.320000,6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.436,
,,13230,7860,475,679,331,-0.054688,0.906250,-0.230469,-7.840000,-12.320000,6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.467,
,,13231,7880,477,678,331,-0.054688,0.906250,-0.230469,-7.840000,-12.320000,6.720000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.468,
,,13232,7900,477,676,329,0.000000,0.863281,-0.117188,-25.760000,-11.200000,1.120000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.496,
,,13233,7920,480,676,325,0.000000,0.863281,-0.117188,-25.760000,-11.200000,1.120000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.526,
,,13234,7940,481,673,323,0.000000,0.863281,-0.117188,-25.760000,-11.200000,1.120000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.528,
,,13235,7960,481,674,321,-0.183594,0.906250,-0.117188,-32.480000,-6.720000,-3.360000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.556,
,,13236,7980,481,671,319,-0.183594,0.906250,-0.117188,-32.480000,-6.720000,-3.360000,0.738176,0.000000,-0.411136,,0,0,0,0,0,,,,,,,,,-72,17:03:32.587,
,,13237,8000,483,668,317,-0.183594,0.906250,-0.117188,-32.480000,-6.720000,-3.360000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.588,
,,13238,8020,484,667,317,-0.183594,0.906250,-0.117188,-32.480000,-6.720000,-3.360000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.616,
,,13239,8040,487,665,316,-0.093750,0.730469,-0.070312,-30.240000,-5.600000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.647,
,,13240,8060,488,663,316,-0.093750,0.730469,-0.070312,-30.240000,-5.600000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.648,
,,13241,8080,488,662,314,-0.093750,0.730469,-0.070312,-30.240000,-5.600000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.676,
,,13242,8100,490,660,316,-0.093750,0.730469,-0.070312,-30.240000,-5.600000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.707,
,,13243,8120,492,658,314,-0.128906,0.722656,-0.175781,-30.240000,-6.720000,-11.200000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.708,
,,13244,8140,494,656,313,-0.128906,0.722656,-0.175781,-30.240000,-6.720000,-11.200000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.742,
,,13245,8160,495,653,311,-0.128906,0.722656,-0.175781,-30.240000,-6.720000,-11.200000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.767,
,,13246,8180,499,653,311,-0.128906,0.722656,-0.175781,-30.240000,-6.720000,-11.200000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.768,
,,13247,8200,502,652,311,-0.222656,0.851562,-0.136719,-36.959999,-22.400000,-22.400000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.796,
,,13248,8220,503,650,309,-0.222656,0.851562,-0.136719,-36.959999,-22.400000,-22.400000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.827,
,,13249,8240,505,650,309,-0.222656,0.851562,-0.136719,-36.959999,-22.400000,-22.400000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.828,
,,13250,8260,505,655,306,-0.386719,0.839844,-0.093750,-49.279999,-42.560001,-38.080002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.856,
,,13251,8280,502,659,305,-0.386719,0.839844,-0.093750,-49.279999,-42.560001,-38.080002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.886,
,,13252,8300,497,663,306,-0.386719,0.839844,-0.093750,-49.279999,-42.560001,-38.080002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.887,
,,13253,8320,488,665,307,-0.386719,0.839844,-0.093750,-49.279999,-42.560001,-38.080002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.915,
,,13254,8340,477,667,314,-0.414062,0.925781,0.222656,-70.559998,-36.959999,-49.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.947,
,,13255,8360,460,667,331,-0.414062,0.925781,0.222656,-70.559998,-36.959999,-49.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.948,
,,13256,8380,452,664,367,-0.414062,0.925781,0.222656,-70.559998,-36.959999,-49.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:32.977,
,,13257,8400,449,659,440,-0.414062,0.925781,0.222656,-70.559998,-36.959999,-49.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.007,
,,13258,8420,458,656,511,0.218750,1.105469,0.054688,-87.360001,2.240000,-12.320000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.009,
,,13259,8440,468,656,550,0.218750,1.105469,0.054688,-87.360001,2.240000,-12.320000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.036,
,,13260,8460,478,662,570,0.218750,1.105469,0.054688,-87.360001,2.240000,-12.320000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.067,
,,13261,8480,484,668,579,0.218750,1.105469,0.054688,-87.360001,2.240000,-12.320000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.068,
,,13262,8500,490,672,585,-0.804688,1.500000,-0.878906,-126.559998,-15.680000,-72.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.097,
,,13263,8520,493,672,588,-0.804688,1.500000,-0.878906,-126.559998,-15.680000,-72.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.130,
,,13264,8540,492,668,584,-0.804688,1.500000,-0.878906,-126.559998,-15.680000,-72.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.132,
,,13265,8560,498,672,591,-0.804688,1.500000,-0.878906,-126.559998,-15.680000,-72.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.157,
,,13266,8580,491,668,587,0.089844,1.246094,-0.585938,-19.040001,-85.120003,-163.520004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.187,
,,13267,8600,498,670,595,0.089844,1.246094,-0.585938,-19.040001,-85.120003,-163.520004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.188,
,,13268,8620,504,677,605,0.089844,1.246094,-0.585938,-19.040001,-85.120003,-163.520004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.216,
,,13269,8640,509,684,611,0.089844,1.246094,-0.585938,-19.040001,-85.120003,-163.520004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.247,
,,13270,8660,513,688,613,-0.187500,1.109375,-0.250000,26.880001,99.680000,-146.720001,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.248,
,,13271,8680,515,689,615,-0.187500,1.109375,-0.250000,26.880001,99.680000,-146.720001,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.276,
,,13272,8700,515,690,614,-0.187500,1.109375,-0.250000,26.880001,99.680000,-146.720001,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.307,
,,13273,8720,516,691,613,-0.027344,0.679688,0.117188,54.880001,173.600006,-51.520000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.308,
,,13274,8740,516,694,612,-0.027344,0.679688,0.117188,54.880001,173.600006,-51.520000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-72,17:03:33.336,
,,13275,8760,517,695,610,-0.027344,0.679688,0.117188,54.880001,173.600006,-51.520000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.367,
,,13276,8780,517,695,609,-0.027344,0.679688,0.117188,54.880001,173.600006,-51.520000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.368,
,,13277,8800,518,696,605,0.000000,0.519531,0.238281,72.800003,123.199997,91.840004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.397,
,,13278,8820,518,699,604,0.000000,0.519531,0.238281,72.800003,123.199997,91.840004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.427,
,,13279,8840,516,700,599,0.000000,0.519531,0.238281,72.800003,123.199997,91.840004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.428,
,,13280,8860,516,704,596,0.000000,0.519531,0.238281,72.800003,123.199997,91.840004,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.457,
,,13281,8880,514,706,591,0.035156,1.027344,0.527344,77.279999,71.680000,212.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.487,
,,13282,8900,514,708,588,0.035156,1.027344,0.527344,77.279999,71.680000,212.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.488,
,,13283,8920,514,711,586,0.035156,1.027344,0.527344,77.279999,71.680000,212.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.517,
,,13284,8940,514,714,583,0.035156,1.027344,0.527344,77.279999,71.680000,212.800003,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.547,
,,13285,8960,515,714,582,-0.558594,1.785156,0.445312,36.959999,68.320000,220.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.548,
,,13286,8980,516,715,580,-0.558594,1.785156,0.445312,36.959999,68.320000,220.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.576,
,,13287,9000,515,713,571,-0.558594,1.785156,0.445312,36.959999,68.320000,220.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.607,
,,13288,9020,518,713,562,-0.558594,1.785156,0.445312,36.959999,68.320000,220.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.608,
,,13289,9040,515,713,552,-0.769531,1.132812,0.375000,-30.240000,-29.120001,105.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.636,
,,13290,9060,517,714,526,-0.769531,1.132812,0.375000,-30.240000,-29.120001,105.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.667,
,,13291,9080,516,713,467,-0.769531,1.132812,0.375000,-30.240000,-29.120001,105.279999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.668,
,,13292,9100,471,666,361,-0.488281,0.812500,-0.082031,-19.040001,-50.400002,-24.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.696,
,,13293,9120,410,592,280,-0.488281,0.812500,-0.082031,-19.040001,-50.400002,-24.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.727,
,,13294,9140,454,638,291,-0.488281,0.812500,-0.082031,-19.040001,-50.400002,-24.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.728,
,,13295,9160,473,667,287,-0.488281,0.812500,-0.082031,-19.040001,-50.400002,-24.639999,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.757,
,,13296,9180,482,682,282,0.042969,0.792969,0.066406,5.600000,-66.080002,-45.920002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.787,
,,13297,9200,485,691,277,0.042969,0.792969,0.066406,5.600000,-66.080002,-45.920002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.788,
,,13298,9220,485,695,275,0.042969,0.792969,0.066406,5.600000,-66.080002,-45.920002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.816,
,,13299,9240,486,699,274,0.042969,0.792969,0.066406,5.600000,-66.080002,-45.920002,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.847,
,,13300,9260,487,701,272,-0.296875,0.902344,-0.074219,-4.480000,-33.599998,0.000000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.849,
,,13301,9280,490,701,273,-0.296875,0.902344,-0.074219,-4.480000,-33.599998,0.000000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.876,
,,13302,9300,491,702,275,-0.296875,0.902344,-0.074219,-4.480000,-33.599998,0.000000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.907,
,,13303,9320,490,701,275,-0.296875,0.902344,-0.074219,-4.480000,-33.599998,0.000000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.908,
,,13304,9340,490,700,276,-0.554688,0.875000,-0.281250,-19.040001,-20.160000,4.480000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.936,
,,13305,9360,491,702,274,-0.554688,0.875000,-0.281250,-19.040001,-20.160000,4.480000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.967,
,,13306,9380,490,701,277,-0.554688,0.875000,-0.281250,-19.040001,-20.160000,4.480000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.968,
,,13307,9400,490,700,274,-0.554688,0.875000,-0.281250,-19.040001,-20.160000,4.480000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:33.996,
,,13308,9420,490,698,276,-0.148438,0.886719,-0.152344,-26.880001,-20.160000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:34.027,
,,13309,9440,491,698,275,-0.148438,0.886719,-0.152344,-26.880001,-20.160000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:34.028,
,,13310,9460,491,696,276,-0.148438,0.886719,-0.152344,-26.880001,-20.160000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:34.056,
,,13311,9480,492,695,275,-0.148438,0.886719,-0.152344,-26.880001,-20.160000,-7.840000,0.794240,-0.018688,-0.317696,,0,0,0,0,0,,,,,,,,,-75,17:03:34.086,
